-26.00,31194.47
-25.95,31100.37
-25.90,31006.59
-25.85,30913.12
-25.80,30819.96
-25.75,30727.11
-25.70,30634.58
-25.65,30542.35
-25.60,30450.43
-25.55,30358.82
-25.50,30267.52
-25.45,30176.52
-25.40,30085.82
-25.35,29995.43
-25.30,29905.34
-25.25,29815.55
-25.20,29726.06
-25.15,29636.86
-25.10,29547.97
-25.05,29459.37
-25.00,29371.06
-24.95,29283.05
-24.90,29195.34
-24.85,29107.91
-24.80,29020.77
-24.75,28933.93
-24.70,28847.37
-24.65,28761.10
-24.60,28675.12
-24.55,28589.42
-24.50,28504.01
-24.45,28418.88
-24.40,28334.04
-24.35,28249.47
-24.30,28165.19
-24.25,28081.18
-24.20,27997.45
-24.15,27914.00
-24.10,27830.83
-24.05,27747.93
-24.00,27665.31
-23.95,27582.96
-23.90,27500.88
-23.85,27419.08
-23.80,27337.54
-23.75,27256.27
-23.70,27175.28
-23.65,27094.54
-23.60,27014.08
-23.55,26933.88
-23.50,26853.95
-23.45,26774.28
-23.40,26694.87
-23.35,26615.72
-23.30,26536.84
-23.25,26458.21
-23.20,26379.85
-23.15,26301.74
-23.10,26223.89
-23.05,26146.29
-23.00,26068.95
-22.95,25991.87
-22.90,25915.03
-22.85,25838.45
-22.80,25762.13
-22.75,25686.05
-22.70,25610.22
-22.65,25534.64
-22.60,25459.31
-22.55,25384.22
-22.50,25309.39
-22.45,25234.79
-22.40,25160.45
-22.35,25086.34
-22.30,25012.48
-22.25,24938.86
-22.20,24865.48
-22.15,24792.34
-22.10,24719.44
-22.05,24646.78
-22.00,24574.35
-21.95,24502.17
-21.90,24430.21
-21.85,24358.50
-21.80,24287.01
-21.75,24215.77
-21.70,24144.75
-21.65,24073.96
-21.60,24003.41
-21.55,23933.08
-21.50,23862.99
-21.45,23793.12
-21.40,23723.48
-21.35,23654.07
-21.30,23584.88
-21.25,23515.92
-21.20,23447.18
-21.15,23378.67
-21.10,23310.37
-21.05,23242.30
-21.00,23174.46
-20.95,23106.83
-20.90,23039.42
-20.85,22972.23
-20.80,22905.26
-20.75,22838.50
-20.70,22771.96
-20.65,22705.64
-20.60,22639.53
-20.55,22573.64
-20.50,22507.96
-20.45,22442.49
-20.40,22377.23
-20.35,22312.19
-20.30,22247.36
-20.25,22182.73
-20.20,22118.32
-20.15,22054.11
-20.10,21990.11
-20.05,21926.31
-20.00,21862.73
-19.95,21799.34
-19.90,21736.16
-19.85,21673.19
-19.80,21610.42
-19.75,21547.85
-19.70,21485.48
-19.65,21423.32
-19.60,21361.35
-19.55,21299.58
-19.50,21238.02
-19.45,21176.65
-19.40,21115.47
-19.35,21054.50
-19.30,20993.72
-19.25,20933.13
-19.20,20872.74
-19.15,20812.55
-19.10,20752.54
-19.05,20692.73
-19.00,20633.12
-18.95,20573.69
-18.90,20514.45
-18.85,20455.40
-18.80,20396.55
-18.75,20337.88
-18.70,20279.40
-18.65,20221.10
-18.60,20163.00
-18.55,20105.07
-18.50,20047.34
-18.45,19989.79
-18.40,19932.42
-18.35,19875.24
-18.30,19818.24
-18.25,19761.41
-18.20,19704.78
-18.15,19648.32
-18.10,19592.04
-18.05,19535.94
-18.00,19480.03
-17.95,19424.28
-17.90,19368.72
-17.85,19313.34
-17.80,19258.13
-17.75,19203.09
-17.70,19148.23
-17.65,19093.55
-17.60,19039.04
-17.55,18984.70
-17.50,18930.54
-17.45,18876.55
-17.40,18822.72
-17.35,18769.08
-17.30,18715.60
-17.25,18662.29
-17.20,18609.15
-17.15,18556.18
-17.10,18503.37
-17.05,18450.74
-17.00,18398.27
-16.95,18345.96
-16.90,18293.82
-16.85,18241.85
-16.80,18190.04
-16.75,18138.40
-16.70,18086.92
-16.65,18035.60
-16.60,17984.44
-16.55,17933.45
-16.50,17882.62
-16.45,17831.94
-16.40,17781.43
-16.35,17731.08
-16.30,17680.88
-16.25,17630.85
-16.20,17580.97
-16.15,17531.25
-16.10,17481.69
-16.05,17432.28
-16.00,17383.03
-15.95,17333.93
-15.90,17284.99
-15.85,17236.20
-15.80,17187.56
-15.75,17139.08
-15.70,17090.75
-15.65,17042.57
-15.60,16994.55
-15.55,16946.67
-15.50,16898.94
-15.45,16851.37
-15.40,16803.94
-15.35,16756.67
-15.30,16709.54
-15.25,16662.55
-15.20,16615.72
-15.15,16569.03
-15.10,16522.49
-15.05,16476.10
-15.00,16429.85
-14.95,16383.74
-14.90,16337.78
-14.85,16291.96
-14.80,16246.29
-14.75,16200.76
-14.70,16155.37
-14.65,16110.12
-14.60,16065.02
-14.55,16020.05
-14.50,15975.23
-14.45,15930.54
-14.40,15886.00
-14.35,15841.59
-14.30,15797.32
-14.25,15753.19
-14.20,15709.20
-14.15,15665.34
-14.10,15621.62
-14.05,15578.04
-14.00,15534.59
-13.95,15491.28
-13.90,15448.10
-13.85,15405.06
-13.80,15362.15
-13.75,15319.37
-13.70,15276.73
-13.65,15234.22
-13.60,15191.84
-13.55,15149.59
-13.50,15107.48
-13.45,15065.49
-13.40,15023.63
-13.35,14981.91
-13.30,14940.31
-13.25,14898.84
-13.20,14857.50
-13.15,14816.29
-13.10,14775.21
-13.05,14734.25
-13.00,14693.42
-12.95,14652.72
-12.90,14612.14
-12.85,14571.69
-12.80,14531.36
-12.75,14491.16
-12.70,14451.08
-12.65,14411.12
-12.60,14371.29
-12.55,14331.58
-12.50,14291.99
-12.45,14252.53
-12.40,14213.18
-12.35,14173.96
-12.30,14134.86
-12.25,14095.88
-12.20,14057.02
-12.15,14018.28
-12.10,13979.65
-12.05,13941.15
-12.00,13902.77
-11.95,13864.50
-11.90,13826.35
-11.85,13788.32
-11.80,13750.40
-11.75,13712.60
-11.70,13674.92
-11.65,13637.35
-11.60,13599.90
-11.55,13562.56
-11.50,13525.34
-11.45,13488.23
-11.40,13451.24
-11.35,13414.35
-11.30,13377.58
-11.25,13340.93
-11.20,13304.38
-11.15,13267.95
-11.10,13231.63
-11.05,13195.42
-11.00,13159.32
-10.95,13123.33
-10.90,13087.45
-10.85,13051.68
-10.80,13016.02
-10.75,12980.47
-10.70,12945.03
-10.65,12909.69
-10.60,12874.46
-10.55,12839.34
-10.50,12804.33
-10.45,12769.42
-10.40,12734.62
-10.35,12699.93
-10.30,12665.34
-10.25,12630.85
-10.20,12596.47
-10.15,12562.20
-10.10,12528.03
-10.05,12493.96
-10.00,12460.00
-9.95,12426.14
-9.90,12392.38
-9.85,12358.73
-9.80,12325.18
-9.75,12291.73
-9.70,12258.38
-9.65,12225.13
-9.60,12191.98
-9.55,12158.94
-9.50,12125.99
-9.45,12093.14
-9.40,12060.39
-9.35,12027.75
-9.30,11995.19
-9.25,11962.74
-9.20,11930.39
-9.15,11898.13
-9.10,11865.97
-9.05,11833.92
-9.00,11801.95
-8.95,11770.08
-8.90,11738.31
-8.85,11706.63
-8.80,11675.05
-8.75,11643.57
-8.70,11612.18
-8.65,11580.88
-8.60,11549.68
-8.55,11518.57
-8.50,11487.56
-8.45,11456.64
-8.40,11425.81
-8.35,11395.08
-8.30,11364.44
-8.25,11333.89
-8.20,11303.43
-8.15,11273.06
-8.10,11242.79
-8.05,11212.60
-8.00,11182.51
-7.95,11152.50
-7.90,11122.59
-7.85,11092.76
-7.80,11063.03
-7.75,11033.38
-7.70,11003.83
-7.65,10974.36
-7.60,10944.98
-7.55,10915.69
-7.50,10886.48
-7.45,10857.36
-7.40,10828.33
-7.35,10799.39
-7.30,10770.53
-7.25,10741.76
-7.20,10713.08
-7.15,10684.48
-7.10,10655.97
-7.05,10627.54
-7.00,10599.20
-6.95,10570.94
-6.90,10542.76
-6.85,10514.67
-6.80,10486.66
-6.75,10458.74
-6.70,10430.90
-6.65,10403.14
-6.60,10375.47
-6.55,10347.87
-6.50,10320.36
-6.45,10292.93
-6.40,10265.59
-6.35,10238.32
-6.30,10211.14
-6.25,10184.03
-6.20,10157.01
-6.15,10130.06
-6.10,10103.20
-6.05,10076.42
-6.00,10049.71
-5.95,10023.09
-5.90,9996.54
-5.85,9970.07
-5.80,9943.68
-5.75,9917.37
-5.70,9891.14
-5.65,9864.98
-5.60,9838.90
-5.55,9812.90
-5.50,9786.98
-5.45,9761.13
-5.40,9735.36
-5.35,9709.66
-5.30,9684.05
-5.25,9658.50
-5.20,9633.03
-5.15,9607.64
-5.10,9582.32
-5.05,9557.08
-5.00,9531.91
-4.95,9506.82
-4.90,9481.79
-4.85,9456.85
-4.80,9431.97
-4.75,9407.17
-4.70,9382.45
-4.65,9357.79
-4.60,9333.21
-4.55,9308.70
-4.50,9284.26
-4.45,9259.90
-4.40,9235.60
-4.35,9211.38
-4.30,9187.23
-4.25,9163.14
-4.20,9139.13
-4.15,9115.20
-4.10,9091.32
-4.05,9067.52
-4.00,9043.80
-3.95,9020.13
-3.90,8996.54
-3.85,8973.02
-3.80,8949.57
-3.75,8926.18
-3.70,8902.87
-3.65,8879.62
-3.60,8856.44
-3.55,8833.33
-3.50,8810.28
-3.45,8787.30
-3.40,8764.39
-3.35,8741.55
-3.30,8718.77
-3.25,8696.06
-3.20,8673.42
-3.15,8650.84
-3.10,8628.33
-3.05,8605.88
-3.00,8583.50
-2.95,8561.19
-2.90,8538.94
-2.85,8516.75
-2.80,8494.63
-2.75,8472.57
-2.70,8450.58
-2.65,8428.65
-2.60,8406.78
-2.55,8384.98
-2.50,8363.24
-2.45,8341.57
-2.40,8319.95
-2.35,8298.40
-2.30,8276.92
-2.25,8255.49
-2.20,8234.13
-2.15,8212.83
-2.10,8191.59
-2.05,8170.41
-2.00,8149.30
-1.95,8128.24
-1.90,8107.25
-1.85,8086.31
-1.80,8065.44
-1.75,8044.63
-1.70,8023.88
-1.65,8003.18
-1.60,7982.55
-1.55,7961.98
-1.50,7941.47
-1.45,7921.01
-1.40,7900.62
-1.35,7880.28
-1.30,7860.00
-1.25,7839.78
-1.20,7819.62
-1.15,7799.52
-1.10,7779.48
-1.05,7759.49
-1.00,7739.34
-0.95,7719.47
-0.90,7699.67
-0.85,7679.92
-0.80,7660.23
-0.75,7640.60
-0.70,7621.02
-0.65,7601.50
-0.60,7582.04
-0.55,7562.63
-0.50,7543.28
-0.45,7523.98
-0.40,7504.74
-0.35,7485.55
-0.30,7466.42
-0.25,7447.34
-0.20,7428.32
-0.15,7409.35
-0.10,7390.44
-0.05,7371.58
0.00,7352.78
0.05,7334.03
0.10,7315.33
0.15,7296.69
0.20,7278.10
0.25,7259.56
0.30,7241.08
0.35,7222.65
0.40,7204.27
0.45,7185.95
0.50,7167.67
0.55,7149.45
0.60,7131.28
0.65,7113.17
0.70,7095.10
0.75,7077.09
0.80,7059.13
0.85,7041.22
0.90,7023.36
0.95,7005.55
1.00,6987.79
1.05,6970.08
1.10,6952.42
1.15,6934.82
1.20,6917.26
1.25,6899.75
1.30,6882.29
1.35,6864.89
1.40,6847.53
1.45,6830.22
1.50,6812.96
1.55,6795.75
1.60,6778.59
1.65,6761.48
1.70,6744.41
1.75,6727.40
1.80,6710.43
1.85,6693.51
1.90,6676.64
1.95,6659.81
2.00,6643.04
2.05,6626.31
2.10,6609.63
2.15,6593.00
2.20,6576.41
2.25,6559.87
2.30,6543.38
2.35,6526.93
2.40,6510.53
2.45,6494.17
2.50,6477.87
2.55,6461.61
2.60,6445.39
2.65,6429.22
2.70,6413.09
2.75,6397.02
2.80,6380.98
2.85,6364.99
2.90,6349.05
2.95,6333.15
3.00,6317.30
3.05,6301.49
3.10,6285.73
3.15,6270.00
3.20,6254.33
3.25,6238.70
3.30,6223.11
3.35,6207.57
3.40,6192.07
3.45,6176.61
3.50,6161.20
3.55,6145.83
3.60,6130.50
3.65,6115.21
3.70,6099.97
3.75,6084.78
3.80,6069.62
3.85,6054.51
3.90,6039.43
3.95,6024.41
4.00,6009.42
4.05,5994.47
4.10,5979.57
4.15,5964.71
4.20,5949.89
4.25,5935.11
4.30,5920.38
4.35,5905.68
4.40,5891.02
4.45,5876.41
4.50,5861.84
4.55,5847.30
4.60,5832.81
4.65,5818.36
4.70,5803.95
4.75,5789.58
4.80,5775.25
4.85,5760.96
4.90,5746.71
4.95,5732.50
5.00,5718.32
5.05,5704.19
5.10,5690.10
5.15,5676.04
5.20,5662.03
5.25,5648.05
5.30,5634.11
5.35,5620.22
5.40,5606.36
5.45,5592.53
5.50,5578.75
5.55,5565.01
5.60,5551.30
5.65,5537.63
5.70,5524.00
5.75,5510.41
5.80,5496.85
5.85,5483.33
5.90,5469.85
5.95,5456.41
6.00,5443.00
6.05,5429.64
6.10,5416.30
6.15,5403.01
6.20,5389.75
6.25,5376.53
6.30,5363.34
6.35,5350.19
6.40,5337.08
6.45,5324.00
6.50,5310.97
6.55,5297.96
6.60,5284.99
6.65,5272.06
6.70,5259.16
6.75,5246.30
6.80,5233.47
6.85,5220.69
6.90,5207.93
6.95,5195.21
7.00,5182.52
7.05,5169.87
7.10,5157.26
7.15,5144.68
7.20,5132.13
7.25,5119.62
7.30,5107.14
7.35,5094.70
7.40,5082.29
7.45,5069.91
7.50,5057.57
7.55,5045.26
7.60,5032.99
7.65,5020.75
7.70,5008.54
7.75,4996.37
7.80,4984.23
7.85,4972.12
7.90,4960.05
7.95,4948.01
8.00,4936.00
8.05,4924.03
8.10,4912.09
8.15,4900.18
8.20,4888.30
8.25,4876.46
8.30,4864.64
8.35,4852.86
8.40,4841.12
8.45,4829.40
8.50,4817.72
8.55,4806.07
8.60,4794.45
8.65,4782.86
8.70,4771.30
8.75,4759.78
8.80,4748.28
8.85,4736.82
8.90,4725.39
8.95,4713.99
9.00,4702.62
9.05,4691.28
9.10,4679.97
9.15,4668.70
9.20,4657.45
9.25,4646.23
9.30,4635.05
9.35,4623.89
9.40,4612.77
9.45,4601.67
9.50,4590.61
9.55,4579.57
9.60,4568.57
9.65,4557.60
9.70,4546.65
9.75,4535.74
9.80,4524.85
9.85,4513.99
9.90,4503.17
9.95,4492.37
10.00,4481.60
10.05,4470.86
10.10,4460.15
10.15,4449.47
10.20,4438.82
10.25,4428.19
10.30,4417.60
10.35,4407.03
10.40,4396.49
10.45,4385.98
10.50,4375.50
10.55,4365.05
10.60,4354.62
10.65,4344.23
10.70,4333.86
10.75,4323.52
10.80,4313.21
10.85,4302.92
10.90,4292.66
10.95,4282.43
11.00,4272.23
11.05,4262.05
11.10,4251.91
11.15,4241.79
11.20,4231.69
11.25,4221.63
11.30,4211.59
11.35,4201.57
11.40,4191.59
11.45,4181.63
11.50,4171.70
11.55,4161.79
11.60,4151.91
11.65,4142.06
11.70,4132.24
11.75,4122.43
11.80,4112.66
11.85,4102.91
11.90,4093.19
11.95,4083.50
12.00,4073.83
12.05,4064.18
12.10,4054.57
12.15,4044.97
12.20,4035.41
12.25,4025.87
12.30,4016.35
12.35,4006.86
12.40,3997.40
12.45,3987.96
12.50,3978.54
12.55,3969.15
12.60,3959.79
12.65,3950.45
12.70,3941.14
12.75,3931.85
12.80,3922.58
12.85,3913.34
12.90,3904.12
12.95,3894.93
13.00,3885.77
13.05,3876.62
13.10,3867.50
13.15,3858.41
13.20,3849.34
13.25,3840.30
13.30,3831.27
13.35,3822.27
13.40,3813.30
13.45,3804.35
13.50,3795.42
13.55,3786.52
13.60,3777.64
13.65,3768.79
13.70,3759.95
13.75,3751.14
13.80,3742.36
13.85,3733.60
13.90,3724.86
13.95,3716.14
14.00,3707.45
14.05,3698.77
14.10,3690.13
14.15,3681.50
14.20,3672.90
14.25,3664.32
14.30,3655.77
14.35,3647.23
14.40,3638.72
14.45,3630.23
14.50,3621.77
14.55,3613.32
14.60,3604.90
14.65,3596.50
14.70,3588.12
14.75,3579.77
14.80,3571.43
14.85,3563.12
14.90,3554.83
14.95,3546.56
15.00,3538.32
15.05,3530.09
15.10,3521.89
15.15,3513.71
15.20,3505.55
15.25,3497.41
15.30,3489.29
15.35,3481.19
15.40,3473.12
15.45,3465.06
15.50,3457.03
15.55,3449.02
15.60,3441.03
15.65,3433.06
15.70,3425.11
15.75,3417.18
15.80,3409.28
15.85,3401.39
15.90,3393.52
15.95,3385.68
16.00,3377.85
16.05,3370.05
16.10,3362.26
16.15,3354.50
16.20,3346.76
16.25,3339.03
16.30,3331.33
16.35,3323.65
16.40,3315.98
16.45,3308.34
16.50,3300.72
16.55,3293.11
16.60,3285.53
16.65,3277.97
16.70,3270.42
16.75,3262.90
16.80,3255.39
16.85,3247.91
16.90,3240.44
16.95,3232.99
17.00,3225.57
17.05,3218.16
17.10,3210.77
17.15,3203.40
17.20,3196.05
17.25,3188.72
17.30,3181.40
17.35,3174.11
17.40,3166.84
17.45,3159.58
17.50,3152.35
17.55,3145.13
17.60,3137.93
17.65,3130.75
17.70,3123.58
17.75,3116.44
17.80,3109.32
17.85,3102.21
17.90,3095.12
17.95,3088.05
18.00,3081.00
18.05,3073.96
18.10,3066.95
18.15,3059.95
18.20,3052.97
18.25,3046.01
18.30,3039.07
18.35,3032.14
18.40,3025.24
18.45,3018.34
18.50,3011.47
18.55,3004.62
18.60,2997.78
